cid1,cid2
2802,5572
2802,5578
2802,5584
2802,5596
2802,5645
2802,5647
2802,5650
2802,5651
2802,5656
2802,5672
2802,5717
2802,5719
2802,5726
2802,5731
2802,5732
2802,5734
2802,5735
2802,5878
2802,5978
2802,6691
2802,8953
2802,9052
2802,10631
2802,16231
2802,19090
2802,24011
2802,24486
2802,27661
2802,27686
2802,27991
2802,28112
2802,32797
2802,34312
2802,38904
2802,41317
2802,41774
2802,41781
2802,51634
2802,54374
2802,54454
2802,54547
2802,54688
2802,54841
2802,56339
2802,56959
2802,57537
2802,59708
2802,60147
2802,60164
2802,60184
2802,60198
2802,60754
2802,60787
2802,60795
2802,60831
2802,60835
2802,60852
2802,60854
2802,60865
2802,60953
2802,62924
2802,65027
2802,65999
2802,68740
2802,71329
2802,71616
2802,72054
2802,74989
2802,77993
2802,77999
2802,83786
2802,87177
2802,93860
2802,104741
2802,104865
2802,110634
2802,110635
2802,115237
2802,119607
2802,122316
2802,123620
2802,123631
2802,124087
2802,125017
2802,125889
2802,130881
2802,147912
2802,148192
2802,148211
2802,150311
2802,152945
2802,154059
2802,156419
2802,160051
2802,170361
2802,176168
2802,176870
2802,197712
2802,213039
2802,216239
2802,216326
2802,443871
2802,1349907
2802,3002190
2802,3062316
2802,3081884
2802,3085017
2802,3468412
2802,4183806
2802,4475485
2802,4479097
2802,4659568
2802,5281104
2802,5282226
2802,5311027
2802,5311039
2802,5311048
2802,5311297
2802,5329102
2802,5353980
2802,5381226
2802,5481350
2802,5487301
2802,6398525
2802,6447131
2803,2806
2803,2812
2803,2818
2803,2891
2803,2895
2803,2907
2803,2909
2803,2955
2803,2978
2803,3003
2803,3007
2803,3016
2803,3032
2803,3042
2803,3062
2803,3075
2803,3108
2803,3121
2803,3143
2803,3148
2803,3152
2803,3154
2803,3157
2803,3158
2803,3161
2803,3168
2803,3203
2803,3222
2803,3249
2803,3255
2803,3308
2803,3310
2803,3324
2803,3325
2803,3333
2803,3339
2803,3345
2803,3348
2803,3350
2803,3365
2803,3367
2803,3382
2803,3385
2803,3386
2803,3394
2803,3403
2803,3404
2803,3405
2803,3410
2803,3419
2803,3440
2803,3446
2803,3449
2803,3454
2803,3461
2803,3463
2803,3467
2803,3476
2803,3478
2803,3488
2803,3510
2803,3516
2803,3559
2803,3637
2803,3639
2803,3640
2803,3648
2803,3652
2803,3657
2803,3658
2803,3661
2803,3672
2803,3676
2803,3696
2803,3702
2803,3715
2803,3736
2803,3746
2803,3749
2803,3763
2803,3780
2803,3784
2803,3793
2803,3825
2803,3826
2803,3869
2803,3877
2803,3878
2803,3883
2803,3890
2803,3899
2803,3902
2803,3911
2803,3929
2803,3937
2803,3954
2803,3957
2803,3958
2803,3961
2803,3962
2803,4034
2803,4052
2803,4054
2803,4058
2803,4064
2803,4075
2803,4091
2803,4095
2803,4107
2803,4112
2803,4138
2803,4158
2803,4159
2803,4168
2803,4170
2803,4171
2803,4173
2803,4189
2803,4192
2803,4201
2803,4205
2803,4212
2803,4236
2803,4253
2803,4259
2803,4409
2803,4411
2803,4449
2803,4485
2803,4499
2803,4509
2803,4510
2803,4513
2803,4543
2803,4547
2803,4583
2803,4585
2803,4594
2803,4595
2803,4599
2803,4609
2803,4614
2803,4616
2803,4634
2803,4635
2803,4666
2803,4674
2803,4679
2803,4691
2803,4740
2803,4748
2803,4771
2803,4812
2803,4828
2803,4829
2803,4845
2803,4856
2803,4873
2803,4885
2803,4889
2803,4894
2803,4900
2803,4909
2803,4911
2803,4917
2803,4920
2803,4927
2803,4943
2803,4946
2803,4999
2803,5002
2803,5005
2803,5029
2803,5035
2803,5038
2803,5039
2803,5040
2803,5064
2803,5073
2803,5077
2803,5078
2803,5090
2803,5095
2803,5152
2803,5203
2803,5206
2803,5212
2803,5234
2803,5245
2803,5253
2803,5267
2803,5291
2803,5352
2803,5358
2803,5372
2803,5376
2803,5379
2803,5391
2803,5401
2803,5408
2803,5412
2803,5426
2803,5466
2803,5472
2803,5478
2803,5487
2803,5496
2803,5512
2803,5514
2803,5523
2803,5533
2803,5544
2803,5556
2803,5572
2803,5596
2803,5645
2803,5647
2803,5650
2803,5651
2803,5656
2803,5717
2803,5719
2803,5726
2803,5732
2803,5734
2803,5735
2803,5978
2803,6691
2803,8953
2803,10631
2803,19090
2803,24486
2803,27661
2803,27991
2803,28112
2803,34312
2803,36339
2803,38904
2803,41693
2803,41781
2803,47320
2803,47725
2803,54374
2803,54454
2803,54688
2803,54841
2803,56339
2803,59708
2803,60147
2803,60184
2803,60198
2803,60696
2803,60754
2803,60795
2803,60831
2803,60835
2803,60852
2803,60854
2803,60865
2803,60877
2803,60953
2803,62924
2803,64147
2803,65999
2803,68740
2803,71158
2803,71273
2803,71329
2803,71616
2803,72054
2803,77999
2803,83786
2803,87177
2803,91270
2803,93860
2803,104865
2803,110634
2803,110635
2803,119607
2803,123620
2803,124087
2803,125017
2803,125889
2803,130881
2803,148192
2803,148211
2803,150310
2803,150311
2803,152945
2803,154059
2803,156419
2803,160051
2803,163742
2803,170361
2803,176168
2803,176870
2803,197712
2803,216239
2803,216326
2803,443871
2803,444013
2803,508230
2803,1349907
2803,3002190
2803,3085017
2803,3468412
2803,4183806
2803,4475485
2803,5281104
2803,5282226
2803,5311027
2803,5311048
2803,5311082
2803,5311181
2803,5311297
2803,5329102
2803,5353980
2803,5381226
2803,5481350
2803,5487301
2803,5493444
2803,6398525
2806,2812
2806,2818
2806,2891
2806,2895
2806,2907
2806,2909
2806,2949
2806,2951
2806,2955
2806,2973
2806,2978
2806,3003
2806,3016
2806,3032
2806,3040
2806,3042
2806,3043
2806,3059
2806,3062
2806,3075
2806,3108
2806,3121
2806,3143
2806,3148
2806,3152
2806,3154
2806,3157
2806,3158
2806,3161
2806,3168
2806,3198
2806,3203
2806,3222
2806,3249
2806,3255
2806,3261
2806,3279
2806,3305
2806,3308
2806,3310
2806,3324
2806,3325
2806,3333
2806,3339
2806,3345
2806,3348
2806,3350
2806,3355
2806,3365
2806,3367
2806,3379
2806,3382
2806,3385
2806,3386
2806,3393
2806,3394
2806,3397
2806,3403
2806,3404
2806,3405
2806,3410
2806,3419
2806,3440
2806,3446
2806,3449
2806,3461
2806,3463
2806,3467
2806,3476
2806,3478
2806,3488
2806,3494
2806,3510
2806,3516
2806,3559
2806,3637
2806,3639
2806,3640
2806,3648
2806,3652
2806,3657
2806,3658
2806,3661
2806,3672
2806,3676
2806,3690
2806,3696
2806,3702
2806,3715
2806,3724
2806,3730
2806,3734
2806,3736
2806,3741
2806,3746
2806,3749
2806,3750
2806,3767
2806,3780
2806,3784
2806,3793
2806,3823
2806,3825
2806,3826
2806,3827
2806,3869
2806,3877
2806,3878
2806,3883
2806,3890
2806,3899
2806,3902
2806,3911
2806,3914
2806,3929
2806,3937
2806,3954
2806,3957
2806,3958
2806,3961
2806,3962
2806,4034
2806,4044
2806,4052
2806,4053
2806,4054
2806,4058
2806,4064
2806,4075
2806,4091
2806,4095
2806,4107
2806,4112
2806,4138
2806,4158
2806,4159
2806,4168
2806,4170
2806,4171
2806,4173
2806,4178
2806,4189
2806,4192
2806,4195
2806,4200
2806,4201
2806,4205
2806,4212
2806,4236
2806,4253
2806,4259
2806,4264
2806,4409
2806,4411
2806,4425
2806,4449
2806,4463
2806,4473
2806,4485
2806,4497
2806,4499
2806,4506
2806,4509
2806,4510
2806,4513
2806,4539
2806,4543
2806,4547
2806,4583
2806,4585
2806,4594
2806,4595
2806,4599
2806,4601
2806,4603
2806,4609
2806,4614
2806,4616
2806,4634
2806,4635
2806,4666
2806,4674
2806,4679
2806,4691
2806,4730
2806,4740
2806,4745
2806,4748
2806,4812
2806,4819
2806,4828
2806,4829
2806,4834
2806,4845
2806,4856
2806,4873
2806,4885
2806,4889
2806,4893
2806,4894
2806,4900
2806,4909
2806,4911
2806,4917
2806,4920
2806,4927
2806,4932
2806,4943
2806,4946
2806,4991
2806,5002
2806,5005
2806,5029
2806,5035
2806,5038
2806,5039
2806,5040
2806,5064
2806,5073
2806,5076
2806,5077
2806,5078
2806,5090
2806,5095
2806,5152
2806,5155
2806,5184
2806,5195
2806,5203
2806,5206
2806,5210
2806,5212
2806,5234
2806,5245
2806,5253
2806,5267
2806,5291
2806,5352
2806,5358
2806,5372
2806,5376
2806,5379
2806,5391
2806,5401
2806,5402
2806,5408
2806,5412
2806,5426
2806,5454
2806,5466
2806,5472
2806,5478
2806,5486
2806,5487
2806,5496
2806,5505
2806,5512
2806,5514
2806,5523
2806,5525
2806,5533
2806,5538
2806,5544
2806,5556
2806,5572
2806,5578
2806,5596
2806,5645
2806,5647
2806,5650
2806,5651
2806,5656
2806,5672
2806,5717
2806,5719
2806,5726
2806,5731
2806,5732
2806,5734
2806,5735
2806,5878
2806,5978
2806,6691
2806,8953
2806,9052
2806,9433
2806,10631
2806,12536
2806,14888
2806,16231
2806,19090
2806,24011
2806,24486
2806,27661
2806,27686
2806,28112
2806,32797
2806,34312
2806,36339
2806,38904
2806,39765
2806,41317
2806,41693
2806,41774
2806,41781
2806,47320
2806,47725
2806,54374
2806,54454
2806,54547
2806,54688
2806,54786
2806,54808
2806,54841
2806,56339
2806,56959
2806,57469
2806,57537
2806,59708
2806,60147
2806,60164
2806,60184
2806,60198
2806,60696
2806,60754
2806,60795
2806,60831
2806,60835
2806,60843
2806,60852
2806,60854
2806,60865
2806,60877
2806,60953
2806,62924
2806,64147
2806,65999
2806,68740
2806,68844
2806,71329
2806,71616
2806,72054
2806,77993
2806,77999
2806,83786
2806,87177
2806,91270
2806,93860
2806,104865
2806,110634
2806,110635
2806,119607
2806,122316
2806,123620
2806,123631
2806,124087
2806,125017
2806,125889
2806,130881
2806,131536
2806,148192
2806,148211
2806,150310
2806,150311
2806,150610
2806,151165
2806,152945
2806,153941
2806,154059
2806,156419
2806,160051
2806,163742
2806,170361
2806,176168
2806,176870
2806,197712
2806,213039
2806,216239
2806,216326
2806,443871
2806,444013
2806,504578
2806,508230
2806,657298
2806,667490
2806,1349907
2806,3002190
2806,3062316
2806,3085017
2806,3468412
2806,4183806
2806,4475485
2806,4479097
2806,4659568
2806,5281104
2806,5282044
2806,5282226
2806,5311027
2806,5311048
2806,5311082
2806,5311181
2806,5311297
2806,5329102
2806,5353980
2806,5362070
2806,5362420
2806,5381226
2806,5481350
2806,5487301
2806,5493381
2806,5493444
2806,6398525
2806,6398970
2806,6447131
2812,2818
2812,2891
2812,2895
2812,2907
2812,2909
2812,2955
2812,2978
2812,3003
2812,3016
2812,3032
2812,3042
2812,3062
2812,3075
2812,3121
2812,3143
2812,3148
2812,3152
2812,3157
2812,3158
2812,3161
2812,3198
2812,3203
2812,3222
2812,3249
2812,3255
2812,3308
2812,3310
2812,3324
2812,3325
2812,3333
2812,3339
2812,3345
2812,3348
2812,3350
2812,3365
2812,3367
2812,3379
2812,3382
2812,3385
2812,3386
2812,3405
2812,3410
2812,3419
2812,3440
2812,3446
2812,3454
2812,3463
2812,3467
2812,3476
2812,3478
2812,3488
2812,3510
2812,3516
2812,3559
2812,3639
2812,3640
2812,3648
2812,3652
2812,3658
2812,3672
2812,3676
2812,3715
2812,3736
2812,3746
2812,3749
2812,3780
2812,3793
2812,3823
2812,3826
2812,3869
2812,3877
2812,3878
2812,3883
2812,3890
2812,3899
2812,3928
2812,3929
2812,3937
2812,3954
2812,3957
2812,3958
2812,3961
2812,3962
2812,4034
2812,4052
2812,4058
2812,4091
2812,4107
2812,4112
2812,4158
2812,4159
2812,4168
2812,4170
2812,4171
2812,4173
2812,4189
2812,4201
2812,4205
2812,4253
2812,4259
2812,4264
2812,4409
2812,4411
2812,4485
2812,4509
2812,4510
2812,4513
2812,4543
2812,4583
2812,4585
2812,4594
2812,4595
2812,4599
2812,4609
2812,4616
2812,4634
2812,4635
2812,4666
2812,4674
2812,4679
2812,4691
2812,4740
2812,4819
2812,4829
2812,4845
2812,4856
2812,4873
2812,4889
2812,4894
2812,4900
2812,4917
2812,4927
2812,4946
2812,5002
2812,5005
2812,5029
2812,5035
2812,5038
2812,5039
2812,5040
2812,5064
2812,5073
2812,5076
2812,5078
2812,5090
2812,5095
2812,5152
2812,5184
2812,5203
2812,5212
2812,5234
2812,5245
2812,5267
2812,5358
2812,5372
2812,5376
2812,5379
2812,5391
2812,5394
2812,5401
2812,5402
2812,5408
2812,5412
2812,5426
2812,5496
2812,5512
2812,5514
2812,5523
2812,5533
2812,5544
2812,5556
2812,5578
2812,5645
2812,5647
2812,5650
2812,5651
2812,5656
2812,5732
2812,5735
2812,5878
2812,5978
2812,6691
2812,8953
2812,10631
2812,19090
2812,27661
2812,27686
2812,28112
2812,32797
2812,38904
2812,41781
2812,54454
2812,54547
2812,54688
2812,59708
2812,60147
2812,60754
2812,60795
2812,60831
2812,60835
2812,60854
2812,60865
2812,62924
2812,64147
2812,65999
2812,68740
2812,74989
2812,77999
2812,83786
2812,87177
2812,93860
2812,119607
2812,123620
2812,123631
2812,124087
2812,130881
2812,148192
2812,148211
2812,150311
2812,216326
2812,508230
2812,3085017
2812,3468412
2812,4475485
2812,5281104
2812,5311048
2812,5311297
2812,5329102
2812,5481350
2812,5493381
2812,6398525
2812,6398970
2818,2891
2818,2895
2818,2907
2818,2949
2818,2951
2818,3003
2818,3007
2818,3016
2818,3032
2818,3062
2818,3075
2818,3117
2818,3121
2818,3152
2818,3157
2818,3158
2818,3161
2818,3222
2818,3310
2818,3333
2818,3339
2818,3345
2818,3348
2818,3350
2818,3365
2818,3372
2818,3386
2818,3393
2818,3404
2818,3405
2818,3419
2818,3440
2818,3446
2818,3449
2818,3463
2818,3476
2818,3478
2818,3488
2818,3516
2818,3559
2818,3639
2818,3640
2818,3652
2818,3658
2818,3661
2818,3672
2818,3690
2818,3696
2818,3746
2818,3749
2818,3780
2818,3878
2818,3883
2818,3890
2818,3937
2818,3954
2818,3957
2818,3961
2818,3962
2818,3964
2818,4054
2818,4075
2818,4091
2818,4112
2818,4158
2818,4168
2818,4171
2818,4173
2818,4205
2818,4236
2818,4253
2818,4259
2818,4409
2818,4411
2818,4485
2818,4506
2818,4509
2818,4510
2818,4539
2818,4543
2818,4547
2818,4583
2818,4585
2818,4594
2818,4595
2818,4599
2818,4616
2818,4634
2818,4635
2818,4666
2818,4679
2818,4691
2818,4745
2818,4748
2818,4829
2818,4856
2818,4873
2818,4885
2818,4889
2818,4894
2818,4900
2818,4909
2818,4917
2818,4927
2818,4943
2818,4946
2818,5002
2818,5005
2818,5029
2818,5038
2818,5039
2818,5064
2818,5073
2818,5077
2818,5090
2818,5095
2818,5152
2818,5184
2818,5203
2818,5234
2818,5245
2818,5267
2818,5376
2818,5379
2818,5391
2818,5401
2818,5402
2818,5454
2818,5466
2818,5512
2818,5514
2818,5533
2818,5544
2818,5572
2818,5578
2818,5650
2818,5651
2818,5656
2818,5732
2818,5734
2818,5735
2818,5978
2818,6691
2818,8953
2818,10631
2818,19090
2818,27661
2818,27991
2818,28112
2818,34312
2818,38904
2818,41774
2818,54454
2818,54688
2818,54841
2818,59708
2818,60147
2818,60184
2818,60795
2818,60831
2818,60835
2818,60854
2818,62924
2818,68740
2818,77999
2818,83786
2818,87177
2818,110635
2818,115237
2818,123620
2818,124087
2818,125889
2818,150311
2818,170361
2818,216326
2818,3468412
2818,4183806
2818,4475485
2818,4659568
2818,5311048
2818,5311297
2818,6398525
2891,2895
2891,2907
2891,2909
2891,2955
2891,2978
2891,3003
2891,3016
2891,3032
2891,3042
2891,3062
2891,3075
2891,3108
2891,3121
2891,3143
2891,3152
2891,3154
2891,3157
2891,3158
2891,3161
2891,3222
2891,3249
2891,3255
2891,3261
2891,3305
2891,3308
2891,3325
2891,3333
2891,3339
2891,3345
2891,3348
2891,3350
2891,3355
2891,3365
2891,3379
2891,3385
2891,3386
2891,3403
2891,3404
2891,3405
2891,3410
2891,3419
2891,3440
2891,3446
2891,3449
2891,3461
2891,3463
2891,3467
2891,3476
2891,3478
2891,3488
2891,3510
2891,3516
2891,3559
2891,3639
2891,3640
2891,3652
2891,3658
2891,3672
2891,3676
2891,3702
2891,3715
2891,3746
2891,3749
2891,3767
2891,3780
2891,3784
2891,3793
2891,3825
2891,3827
2891,3877
2891,3878
2891,3883
2891,3890
2891,3899
2891,3902
2891,3911
2891,3929
2891,3937
2891,3954
2891,3957
2891,3958
2891,3961
2891,3962
2891,4034
2891,4044
2891,4052
2891,4075
2891,4091
2891,4107
2891,4112
2891,4138
2891,4158
2891,4159
2891,4168
2891,4170
2891,4171
2891,4173
2891,4178
2891,4205
2891,4236
2891,4253
2891,4259
2891,4409
2891,4411
2891,4449
2891,4485
2891,4509
2891,4510
2891,4543
2891,4583
2891,4585
2891,4594
2891,4595
2891,4599
2891,4603
2891,4609
2891,4616
2891,4634
2891,4635
2891,4666
2891,4674
2891,4679
2891,4691
2891,4740
2891,4812
2891,4819
2891,4828
2891,4829
2891,4856
2891,4873
2891,4885
2891,4889
2891,4893
2891,4894
2891,4900
2891,4909
2891,4917
2891,4920
2891,4927
2891,4946
2891,4999
2891,5002
2891,5005
2891,5029
2891,5035
2891,5038
2891,5039
2891,5040
2891,5064
2891,5070
2891,5073
2891,5076
2891,5078
2891,5090
2891,5095
2891,5152
2891,5203
2891,5212
2891,5234
2891,5245
2891,5253
2891,5267
2891,5352
2891,5358
2891,5372
2891,5376
2891,5379
2891,5391
2891,5394
2891,5401
2891,5402
2891,5408
2891,5426
2891,5478
2891,5487
2891,5512
2891,5514
2891,5523
2891,5525
2891,5533
2891,5544
2891,5556
2891,5572
2891,5645
2891,5647
2891,5650
2891,5651
2891,5656
2891,5672
2891,5717
2891,5719
2891,5732
2891,5735
2891,5978
2891,6691
2891,8953
2891,10631
2891,19090
2891,27661
2891,28112
2891,38904
2891,41774
2891,41781
2891,54374
2891,54454
2891,54547
2891,54688
2891,59708
2891,60147
2891,60184
2891,60198
2891,60795
2891,60831
2891,60835
2891,60843
2891,60852
2891,60865
2891,60871
2891,62924
2891,65999
2891,68740
2891,72054
2891,77999
2891,83786
2891,87177
2891,93860
2891,104865
2891,110634
2891,110635
2891,119607
2891,123620
2891,123631
2891,124087
2891,125889
2891,130881
2891,148192
2891,150311
2891,154059
2891,163742
2891,170361
2891,216239
2891,216326
2891,443871
2891,667490
2891,1349907
2891,3085017
2891,3468412
2891,4183806
2891,4475485
2891,4659568
2891,5281104
2891,5311027
2891,5311048
2891,5311297
2891,5329102
2891,5353980
2891,5481350
2891,5487301
2891,5493381
2891,6398525
2895,2907
2895,2909
2895,2955
2895,2978
2895,3003
2895,3007
2895,3016
2895,3032
2895,3042
2895,3043
2895,3062
2895,3075
2895,3117
2895,3121
2895,3143
2895,3148
2895,3152
2895,3154
2895,3157
2895,3158
2895,3161
2895,3203
2895,3222
2895,3249
2895,3255
2895,3308
2895,3310
2895,3324
2895,3325
2895,3333
2895,3339
2895,3345
2895,3348
2895,3350
2895,3365
2895,3367
2895,3379
2895,3382
2895,3385
2895,3386
2895,3393
2895,3403
2895,3404
2895,3405
2895,3410
2895,3419
2895,3440
2895,3446
2895,3449
2895,3461
2895,3463
2895,3467
2895,3476
2895,3478
2895,3488
2895,3510
2895,3516
2895,3559
2895,3639
2895,3640
2895,3648
2895,3652
2895,3658
2895,3661
2895,3672
2895,3676
2895,3696
2895,3706
2895,3715
2895,3746
2895,3749
2895,3750
2895,3767
2895,3780
2895,3784
2895,3793
2895,3823
2895,3825
2895,3826
2895,3869
2895,3877
2895,3878
2895,3883
2895,3890
2895,3899
2895,3902
2895,3911
2895,3929
2895,3937
2895,3954
2895,3957
2895,3958
2895,3961
2895,3962
2895,4034
2895,4044
2895,4052
2895,4054
2895,4058
2895,4075
2895,4091
2895,4095
2895,4107
2895,4112
2895,4158
2895,4159
2895,4168
2895,4170
2895,4171
2895,4173
2895,4195
2895,4201
2895,4205
2895,4212
2895,4236
2895,4253
2895,4259
2895,4409
2895,4411
2895,4419
2895,4440
2895,4449
2895,4485
2895,4499
2895,4509
2895,4510
2895,4513
2895,4542
2895,4543
2895,4547
2895,4583
2895,4585
2895,4594
2895,4595
2895,4599
2895,4601
2895,4609
2895,4614
2895,4616
2895,4634
2895,4635
2895,4666
2895,4674
2895,4679
2895,4691
2895,4736
2895,4740
2895,4745
2895,4771
2895,4812
2895,4819
2895,4829
2895,4845
2895,4856
2895,4873
2895,4885
2895,4889
2895,4894
2895,4900
2895,4909
2895,4917
2895,4920
2895,4927
2895,4943
2895,4946
2895,4999
2895,5002
2895,5005
2895,5029
2895,5035
2895,5038
2895,5039
2895,5064
2895,5073
2895,5076
2895,5078
2895,5090
2895,5095
2895,5152
2895,5155
2895,5203
2895,5210
2895,5212
2895,5234
2895,5245
2895,5267
2895,5291
2895,5352
2895,5358
2895,5372
2895,5376
2895,5379
2895,5381
2895,5391
2895,5394
2895,5401
2895,5402
2895,5408
2895,5412
2895,5426
2895,5466
2895,5478
2895,5487
2895,5496
2895,5512
2895,5514
2895,5523
2895,5533
2895,5538
2895,5544
2895,5556
2895,5572
2895,5578
2895,5647
2895,5650
2895,5651
2895,5656
2895,5672
2895,5717
2895,5719
2895,5726
2895,5731
2895,5732
2895,5734
2895,5735
2895,6691
2895,8953
2895,10631
2895,12536
2895,19090
2895,24011
2895,24486
2895,27661
2895,28112
2895,32797
2895,34312
2895,38904
2895,41781
2895,54374
2895,54454
2895,54688
2895,54841
2895,57469
2895,59708
2895,60147
2895,60164
2895,60198
2895,60787
2895,60795
2895,60831
2895,60835
2895,60843
2895,60852
2895,60854
2895,60865
2895,60953
2895,62924
2895,65999
2895,68740
2895,72054
2895,77993
2895,77999
2895,83786
2895,87177
2895,91270
2895,93860
2895,104741
2895,104865
2895,110634
2895,110635
2895,119607
2895,122316
2895,123606
2895,123620
2895,123631
2895,124087
2895,125017
2895,125889
2895,130881
2895,148211
2895,150311
2895,152945
2895,154059
2895,160051
2895,163742
2895,170361
2895,197712
2895,213039
2895,216239
2895,216326
2895,443871
2895,504578
2895,667490
2895,3002190
2895,3062316
2895,3081884
2895,3085017
2895,3468412
2895,4183806
2895,4475485
2895,4659568
2895,5311027
2895,5311048
2895,5311181
2895,5311297
2895,5329102
2895,5353980
2895,5362070
2895,5381226
2895,5481350
2895,5487301
2895,6398525
2895,6398970
2895,6447131
2907,2909
2907,2955
2907,2973
2907,2978
2907,3003
2907,3016
2907,3032
2907,3043
2907,3062
2907,3075
2907,3108
2907,3121
2907,3143
2907,3148
2907,3157
2907,3161
2907,3203
2907,3222
2907,3255
2907,3310
2907,3324
2907,3325
2907,3339
2907,3345
2907,3348
2907,3350
2907,3365
2907,3367
2907,3385
2907,3386
2907,3403
2907,3405
2907,3414
2907,3419
2907,3440
2907,3446
2907,3454
2907,3461
2907,3463
2907,3467
2907,3476
2907,3478
2907,3488
2907,3510
2907,3516
2907,3559
2907,3639
2907,3640
2907,3648
2907,3652
2907,3657
2907,3658
2907,3661
2907,3672
2907,3676
2907,3690
2907,3702
2907,3715
2907,3746
2907,3749
2907,3750
2907,3767
2907,3780
2907,3784
2907,3793
2907,3823
2907,3825
2907,3826
2907,3877
2907,3883
2907,3890
2907,3899
2907,3902
2907,3911
2907,3929
2907,3937
2907,3954
2907,3957
2907,3958
2907,3961
2907,3962
2907,4052
2907,4053
2907,4058
2907,4091
2907,4112
2907,4158
2907,4159
2907,4168
2907,4170
2907,4171
2907,4173
2907,4205
2907,4212
2907,4253
2907,4259
2907,4425
2907,4485
2907,4499
2907,4510
2907,4539
2907,4583
2907,4585
2907,4594
2907,4595
2907,4603
2907,4609
2907,4616
2907,4634
2907,4635
2907,4666
2907,4674
2907,4679
2907,4691
2907,4727
2907,4739
2907,4740
2907,4812
2907,4819
2907,4829
2907,4834
2907,4873
2907,4889
2907,4893
2907,4894
2907,4900
2907,4911
2907,4917
2907,4927
2907,4943
2907,4946
2907,5005
2907,5029
2907,5038
2907,5039
2907,5064
2907,5073
2907,5076
2907,5090
2907,5184
2907,5203
2907,5212
2907,5234
2907,5245
2907,5267
2907,5291
2907,5372
2907,5376
2907,5379
2907,5391
2907,5394
2907,5401
2907,5402
2907,5426
